filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0005f.wav,0.31253311038017273,0.014420938678085804,1882.8250956457562,2190.7444701741997,3729.55078125,0.08191481370192308,-495.9430847167969,66.14628601074219,13.907387733459473,24.45735740661621,19.594764709472656,2.623516082763672,-5.677567005157471,1.5854542255401611,1.663301706314087,-3.501568078994751,-3.780308485031128,-0.22988739609718323,-5.196049690246582,-4.6901726722717285,-4.083104610443115,1.6721516847610474,-8.159850120544434,-2.364423990249634,-2.662308931350708,-7.184837818145752
0005r.wav,0.39407819509506226,0.008373050019145012,2705.6781863130905,2698.4921549412916,6004.6165114182695,0.12314077524038461,-485.90179443359375,81.8567123413086,9.517045021057129,1.9277000427246094,-9.914445877075195,11.846424102783203,-16.93857192993164,-8.13536262512207,-11.138084411621094,-1.610490322113037,-14.564794540405273,1.2162450551986694,-4.088622093200684,-10.392526626586914,-2.6195802688598633,2.2261548042297363,-8.181779861450195,2.1761646270751953,0.9622122049331665,3.0000712871551514
0012f.wav,0.43453916907310486,0.03359627351164818,3105.4347967382455,2835.033384645115,6485.635141225962,0.15727163461538463,-319.1109313964844,63.994815826416016,29.77057456970215,20.828210830688477,12.612109184265137,13.387484550476074,4.753504276275635,9.788783073425293,-2.7349092960357666,11.34427547454834,-4.348763942718506,-2.2477190494537354,1.5479726791381836,-5.381476879119873,-0.5152651071548462,0.6216675043106079,-7.214404582977295,-0.024543028324842453,-3.1613576412200928,3.456463575363159
0012r.wav,0.43240630626678467,0.01819690130650997,1608.6403100816435,1996.091407427311,3153.0406775841348,0.06579026442307692,-348.4969177246094,131.16201782226562,16.64869499206543,29.003076553344727,-1.293422818183899,8.798171997070312,-3.8450868129730225,0.04938272386789322,-1.4706978797912598,2.794099807739258,0.5336528420448303,7.179018020629883,0.2723199725151062,6.136957168579102,1.3346344232559204,-2.02348256111145,-5.675597190856934,1.4758546352386475,-5.782578468322754,-1.7806141376495361
0021f.wav,0.5661813020706177,0.005129606928676367,4183.689241626222,3218.111230242693,8303.368765024039,0.24475661057692308,-575.600830078125,32.41448974609375,25.799211502075195,19.478925704956055,9.148772239685059,7.444065570831299,0.24743561446666718,-0.5579550862312317,-2.5859367847442627,5.262636661529541,6.728757858276367,1.1051456928253174,-8.143019676208496,0.04977264255285263,-1.9479626417160034,-2.7775917053222656,-7.636382579803467,-1.200096607208252,-12.003917694091797,-3.0618934631347656
0021r.wav,0.32881173491477966,0.05171733349561691,2298.004558866255,2132.0871262609207,4629.7214918870195,0.11822791466346154,-186.1178436279297,87.76841735839844,-37.7618293762207,25.927261352539062,-22.05876350402832,1.005611538887024,-25.013444900512695,-10.35683822631836,-5.541195869445801,-6.504502296447754,-10.33647632598877,-10.693161010742188,-11.445982933044434,-5.2005391120910645,-2.482710123062134,1.1567333936691284,-4.970175743103027,1.3787853717803955,5.369023323059082,2.7234835624694824
0026f.wav,0.250089168548584,0.1051471009850502,1667.7602771157874,1853.4865444243164,2855.219914362981,0.08576472355769231,-294.4324035644531,103.18305969238281,1.4179420471191406,17.176355361938477,-9.834413528442383,-11.623161315917969,-13.107401847839355,-14.910046577453613,-4.348757743835449,-2.9526846408843994,-10.231693267822266,-6.1288676261901855,-15.520297050476074,-3.3562233448028564,-5.756228446960449,-0.13028383255004883,-3.9830210208892822,5.687185764312744,0.3387373685836792,-2.2972214221954346
0026r.wav,0.5458595752716064,0.018870234489440918,2622.7879875049757,3017.738831124449,6129.923189603365,0.09993614783653847,-468.55120849609375,74.2232437133789,45.19065856933594,22.74996566772461,27.902568817138672,16.94246482849121,-0.8764441609382629,-6.745271682739258,7.189606189727783,10.586400985717773,-2.423468828201294,4.2003173828125,4.6040825843811035,-0.45446091890335083,-1.2031667232513428,5.198794841766357,-3.2225112915039062,-0.6568933725357056,-2.5565288066864014,-0.44008153676986694
0027f.wav,0.38472360372543335,0.09788128733634949,1374.8292104995035,1546.3499018661064,2538.350548377404,0.07003455528846154,-247.85324096679688,151.45440673828125,-8.975357055664062,25.54345703125,18.450597763061523,-19.712364196777344,-12.791680335998535,-9.507933616638184,-11.568205833435059,4.7459797859191895,-5.304230213165283,3.512784957885742,-9.216981887817383,1.4371654987335205,1.2545206546783447,1.0334855318069458,-2.01663875579834,3.849229574203491,-4.367282867431641,-2.6720829010009766
0027r.wav,0.39787042140960693,0.029454175382852554,1963.903056947185,2242.849540495539,3887.2400841346152,0.08989633413461538,-310.5798645019531,106.43734741210938,14.492377281188965,37.24625778198242,15.219534873962402,0.17646008729934692,-16.64762306213379,-7.413804531097412,-3.882272481918335,-0.6477850079536438,-15.27182388305664,-2.0797617435455322,-0.5963318347930908,-2.998195171356201,-3.290703296661377,5.032266139984131,-8.904239654541016,-2.2043726444244385,-5.159724712371826,-4.0898590087890625
